protocolTitle,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,ADV9559,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,ADV9559,LDSR,CERCZM,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,ADV9559,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,LDSR,CERCZM,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_HONORIA_DJC_FTNC_SS23,EMBLEMA777,YLD,N/A,47.239422
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8719,YLD,N/A,39.923544
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,YLD,N/A,103.564466
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7088,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,YLD,N/A,45.692969
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK7508,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,LDSR,CERCZM,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,YLD,N/A,96.163539
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9792,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,YLD,N/A,57.897384
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,MW9793,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,YLD,N/A,105.596387
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,DK8023,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,YLD,N/A,49.486492
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,ADV9559,LDSR,CERCZM,5.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,YLD,N/A,68.131353
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,LDSR,CERCZM,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,LDSR,PHYRMA,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,LDSR,PUCCSO,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,LDSR,TARSC,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,AARUIZ7_PUCALLPA_EWRE_FTNC_SS23,EMBLEMA777,ROTGR,N/A,0.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,TARSC,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,CERCZM,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,PHYDMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,YLD,N/A,71.07
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,MYCOZM,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,COCHHE,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,MP,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,PUCCSO,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,SETOTU_R3_20,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,PHSPMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,DIPDMC,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,PHYRMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9792,LDSR,CURVSP,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,PHYRMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,YLD,N/A,61.6
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,MYCOZM,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,CURVSP,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,PHSPMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,CERCZM,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,PHYDMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,MP,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,PUCCSO,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,COCHHE,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,DIPDMC,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,SETOTU_R3_20,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,MW9793,LDSR,TARSC,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,PHYRMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,SETOTU_R3_20,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,MYCOZM,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,DIPDMC,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,COCHHE,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,MP,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,PHYDMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,YLD,N/A,64.38
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,CERCZM,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,TARSC,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,CURVSP,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,PUCCSO,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,DK8023,LDSR,PHSPMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,DIPDMC,5.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,SETOTU_R3_20,2.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,YLD,N/A,66.7
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,PHYDMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,COCHHE,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,CERCZM,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,MYCOZM,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,CURVSP,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,MP,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,PHSPMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,PUCCSO,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,TARSC,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,ADV9139,LDSR,PHYRMA,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,EMBLEMA777,LDSR,CERCZM,3.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,EMBLEMA777,LDSR,DIPDMC,5.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,EMBLEMA777,LDSR,MP,4.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,EMBLEMA777,LDSR,TARSC,1.0
NMU 23 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2023.0,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,GOYDM_DF12_AGUASFRIAS_CGAS_FTNY_S23,EMBLEMA777,LDSR,COCHHE,4.0
