protocolTitle,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,MP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,YLD,N/A,121.889941
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,PHYRMA,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8023,LDSR,PHYRMA,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,SETOTU,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,PHYRMA,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7088,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8023,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7088,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,CURVSP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,SETOTU,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,YLD,N/A,101.531953
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,CURVSP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,SETOTU,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,YLD,N/A,122.489571
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,TARSC,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,TARSC,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7088,LDSR,SETOTU,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,MP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,CURVSP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,CURVSP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,TARSC,4.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8023,LDSR,COCHHE,2.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7088,YLD,N/A,124.35
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,TARSC,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,COCHHE,2.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8023,LDSR,MP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,PUCCSO,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,MP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,COCHHE,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,YLD,N/A,119.173447
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,TARSC,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8719,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,COCHHE,2.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,TARSC,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,COCHHE,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9792,LDSR,MP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,YLD,N/A,97.834541
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,MW9793,LDSR,DIPDMC,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,COCHHE,1.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK8023,LDSR,SETOTU,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,PHYRMA,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,EMBLEMA777,LDSR,CURVSP,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7088,LDSR,PHYRMA,3.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7508,LDSR,CERCZM,0.0
NMU 22 SS CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHAN_JORO_FTNC_S22,DK7500,LDSR,PHYRMA,4.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,YLD,N/A,98.89013
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,MYCOZM,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,EROTP,DIPDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,YLD,N/A,83.860828
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,EROTP,FUSASP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,LDSR,MP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,MP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,SETOTU_V12_14,3.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,EROTP,DIPDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,EROTP,ZZXXFF,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,TARSC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,MYCOZM,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,COCHHE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,LDSR,SETOTU_V12_14,3.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,EROTP,ERMX,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,LDSR,PHSPMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,LDSR,MP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,EROTP,DIPDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,EROTP,GIBBZE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,EROTP,ERMX,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,LDSR,COCHHE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,YLD,N/A,101.666667
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,SETOTU_V12_14,1.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,CERCZM,1.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,YLD,N/A,98.367949
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,LDSR,TARSC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,EROTP,ERMX,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,PUCCSO,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,LDSR,DIPDMC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,PUCCPY,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,COCHHE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,DIPDMC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,EROTP,FUSASP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,YLD,N/A,99.382249
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,LDSR,SETOTU_V12_14,1.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,EROTP,ZZXXFF,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,EROTP,FUSASP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,EROTP,ZZXXFF,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,TARSC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,EROTP,GIBBZE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,EROTP,DIPDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,LDSR,DIPDMC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,EROTP,FUSASP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,PHSPMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,EROTP,USTIMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,PUCCSO,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,PHYRMA,3.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,EROTP,DIPDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,DIPDMC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,EROTP,USTIMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,PHYDMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,MP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,TARSC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,EROTP,ERMX,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,EROTP,ZZXXFF,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,LDSR,PUCCPY,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,EROTP,GIBBZE,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,EMBLEMA777,EROTP,ERMX,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,EROTP,FUSASP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,PHSPMA,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,LDSR,PUCCPY,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7508,LDSR,PHYRMA,3.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7088,LDSR,PUCCPY,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,EROTP,ZZXXFF,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK7500,LDSR,TARSC,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,DK8719,LDSR,MP,0.0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021.0,ME3 TROPIC,YELLOW HIGH TIER,Peru,GLIYS_CHIM_WIVE_FTNC_W21,ADV9139,YLD,N/A,52.023669
